# These data are from NREL modeled from REV. Link to data here https://www.nrel.gov/gis/wind-supply-curves.html,,,,,,,,
Grid,latitude,longitude,area_sq_km,capacity_mw,generation_mwh,capacity_factor,wind_speed_120meters,distance_to_transmission_km
31260,38.48899841,-81.29499817,129.6,388.8,981937.8369,0.288305968,5.958483696,42.33013792
55672,29.79400063,-82.99900055,32.7402,98.2206,251503.0105,0.292305171,6.006903648,53.42438383
39471,36.64799881,-91.15000153,97.7184,293.1552,914522.1845,0.356116861,6.709867001,49.77586987
12713,44.72900009,-98.23100281,119.9448,359.8344,1411594.886,0.447819799,7.764688492,84.9750592
12798,44.26900101,-84.06199646,25.8066,77.4198,252595.161,0.372450769,6.827044964,75.54426188
20191,42.40200043,-90.55200195,97.9128,293.7384,1039961.639,0.404159218,7.191533089,81.9878171
43263,35.20299911,-86.43199921,126.5544,379.6632,1028528.108,0.309252739,6.20896101,69.33965024
52925,31.83799934,-100.0019989,130.7016,392.1048,1351752.085,0.393541723,7.172914505,77.70106431
15520,43.54399872,-105.7870026,124.092,372.276,1490892.146,0.457169324,8.767744064,91.25899389
38735,36.76800156,-102.6149979,131.868,395.604,1653577.72,0.477155387,8.462218285,106.1426693
4349,46.64199829,-113.9079971,126.2304,378.6912,909838.0251,0.274267763,5.986802578,52.29698646
29475,39.47700119,-105.0299988,79.3152,237.9456,487742.3897,0.233996153,5.591273785,43.72810763
28577,40.03699875,-93.19200134,91.5624,274.6872,1054882.672,0.438391,7.57798481,97.00447595
24801,40.7879982,-105.9459991,13.3569,40.0707,98289.99538,0.280013055,6.535105705,59.69504016
36878,37.41600037,-90.68000031,121.9536,365.8608,1142162.648,0.356375605,6.712632656,66.5054994
3027,47.82899857,-107.6790009,121.5,364.5,1270649.061,0.397945851,7.324043751,78.69545052
49627,33.00999832,-104.3470001,120.9816,362.9448,944376.2277,0.297030032,6.230475903,63.53688112
45830,34.47600174,-103.0619965,126.036,378.108,1549521.224,0.467818677,8.347959518,104.0106963
43121,35.2140007,-105.4140015,130.5072,391.5216,1502794.079,0.438166976,8.543519974,93.43241486
4160,47.43399811,-106.2939987,118.0656,354.1968,1343113.784,0.432876557,7.755503654,82.05872687
30985,37.04399872,-120.4509964,127.3968,382.1904,958060.4919,0.286160082,5.781769753,27.12694474
40409,36.42100143,-93.61199951,121.5648,364.6944,1129176.634,0.353450567,6.700619698,76.93825555
27269,40.35599899,-90.72599792,112.104,336.312,1243758.142,0.42217204,7.371264458,85.76073034
25313,40.30199814,-81.60600281,119.4912,358.4736,1101583.748,0.350797296,6.633862495,51.60495863
22755,41.38100052,-105.8919983,62.6616,187.9848,565075.4222,0.343146503,7.15554142,67.06497234
11787,44.7179985,-105.8239975,116.8344,350.5032,1115388.726,0.363270521,7.170359612,71.3591457
58121,26.65999985,-98.90799713,115.1496,345.4488,1298407.705,0.429065198,7.386949062,85.39890341
35948,37.36399841,-85.01699829,130.7016,392.1048,1228873.293,0.357767463,6.830222607,52.65772489
22601,40.67300034,-77.9940033,131.2848,393.8544,1177203.937,0.341202259,6.62833643,45.98340252
23464,41.41199875,-101.7799988,121.3704,364.1112,1441631.313,0.451976717,8.140427589,100.358411
50633,32.72299957,-102.5039978,131.6088,394.8264,1476754.261,0.426970571,7.779733658,94.4373455
4527,45.11500168,-123.3740005,91.4328,274.2984,562492.8266,0.234093636,5.102583885,49.96942593
44014,34.73500061,-107.6179962,131.868,395.604,1356142.876,0.391327769,7.86416626,77.39038064
43198,35.55599976,-95.11799622,96.228,288.684,994917.6798,0.393423527,7.022447109,86.48895641
6125,46.98799896,-96.55000305,129.4056,388.2168,1544950.619,0.454293132,7.739067554,86.51057241
5345,46.95899963,-106.0469971,119.232,357.696,1422750.957,0.454057336,8.048192024,86.46581157
41331,36.13399887,-97.9509964,129.7296,389.1888,1670092.04,0.489864498,8.314494133,109.3726624
33374,38.54899979,-99.70500183,107.244,321.732,1341837.47,0.476103693,8.199524879,106.1108955
28441,39.01900101,-112.9499969,129.6648,388.9944,1029230.735,0.302040577,6.393152714,64.48808079
12578,42.75799942,-120.1279984,91.6272,274.8816,755350.3556,0.313688546,6.555645466,66.97641189
18847,42.89400101,-96.06300354,111.6504,334.9512,1365767.14,0.465469271,7.93035078,88.81077879
32274,36.43500137,-121.4940033,73.0944,219.2832,348776.9745,0.181567594,4.935704231,14.50122245
28205,40.12200165,-99.36399841,72.576,217.728,836756.9912,0.438713461,7.696926594,97.26651031
2779,47.27600098,-114.4380035,69.2712,207.8136,440787.6797,0.242131546,5.461266994,45.56466063
39267,34.64099884,-119.189003,0.97858125,2.93574375,6309.769803,0.245352939,5.836792946,23.2899671
10172,45.16400146,-84.19499969,65.772,197.316,719669.5025,0.416357785,7.286617756,84.69134134
55207,30.61300087,-100.8150024,131.2848,393.8544,1637445.067,0.474599123,8.060440063,95.2313259
13511,43.46099854,-113.1190033,130.896,392.688,1024155.594,0.297724247,6.331704617,57.4627411
12660,44.38499832,-106.3889999,115.1496,345.4488,819670.019,0.27086398,6.078542709,51.72676652
9394,44.08399963,-118.7750015,128.4984,385.4952,1089947.692,0.322762132,6.744359493,62.82138687
55082,30.7670002,-92.78900146,40.8888,122.6664,368221.454,0.342672586,6.478599072,52.30155762
37751,37.07500076,-102.3700027,131.868,395.604,1623065.081,0.468350679,8.333625793,93.93726171
10801,42.57400131,-124.4000015,51.1272,153.3816,500235.6183,0.372303605,7.128358841,79.55778377
11136,43.58399963,-118.1159973,130.0536,390.1608,780278.9494,0.228298023,5.408211231,42.64528359
12980,44.50600052,-102.5419998,85.86,257.58,940363.5376,0.416753769,7.731747627,78.97342515
32146,38.9620018,-93.23799896,94.1544,282.4632,1054958.198,0.426352948,7.472212791,94.41780543
12023,43.63899994,-115.6460037,57.4128,172.2384,299292.1489,0.198363259,5.073258877,36.25430528
8616,45.86999893,-104.5920029,78.9264,236.7792,985050.1959,0.474909335,8.411765099,96.67729447
32118,38.98400116,-97.32900238,110.16,330.48,1357362.995,0.468863815,8.015483856,104.5301987
3642,46.77700043,-115.2570038,5.92515,17.77545,40029.62795,0.257073224,5.795259476,54.96170484
45472,33.79399872,-111.6940002,119.7504,359.2512,620753.6273,0.197249964,4.989486217,42.17227698
29099,38.84400177,-112.7610016,131.9328,395.7984,1019092.055,0.293924153,6.170888901,62.84191643
51733,31.99600029,-84.9260025,80.5464,241.6392,665909.3334,0.314589053,6.242101669,50.93319781
24756,40.18000031,-112.3820038,127.98,383.94,728789.5438,0.216687903,5.184951305,40.19366402
52393,32.02299881,-89.41000366,43.74,131.22,343830.1681,0.299116135,6.07511282,41.30135559
45897,34.65999985,-94.20200348,118.5192,355.5576,1283567.879,0.412102044,7.611663342,91.11462452
14488,43.37200165,-111.2519989,47.4012,142.2036,302200.3753,0.242594138,5.656490803,45.75434892
40981,36.09600067,-102.2799988,130.7664,392.2992,1660869.202,0.483296782,8.506622314,108.0548122
4915,47.43899918,-99.47100067,64.8,194.4,800629.9252,0.4701446,8.028095245,89.94346793
23798,41.30199814,-102.0630035,87.6096,262.8288,905853.7341,0.393442273,7.481584072,86.707229
44965,34.8769989,-100.8399963,129.7944,389.3832,1569198.348,0.460040987,8.146751404,102.5574595
6101,46.92699814,-100.4039993,96.4872,289.4616,1093684.588,0.431317449,7.592644215,82.05267482
19787,42.47000122,-102.177002,87.5448,262.6344,1107788.071,0.481505185,8.48575592,107.6718927
43450,35.31100082,-102.2089996,131.544,394.632,1622250.507,0.46926862,8.605285645,104.792232
44364,35.06299973,-101.1190033,120.0096,360.0288,1374933.595,0.435953707,7.880575657,96.86953459
45867,34.65399933,-98.17500305,129.276,387.828,1603974.309,0.472121894,8.032143593,105.4737835
14500,43.57600021,-109.1549988,86.3784,259.1352,919778.2252,0.405184299,9.049193382,80.60291804
19127,42.63800049,-102.7929993,92.988,278.964,1160576.266,0.474921048,8.514688492,112.977211
9901,44.12200165,-74.12999725,120.7872,362.3616,1456192.554,0.458746254,8.2091465,72.75654233
6168,46.80199814,-88.3690033,55.5984,166.7952,531690.5919,0.363891006,6.745777607,74.20805617
12259,42.22100067,-123.6139984,103.9392,311.8176,805644.1725,0.294943303,6.070515633,63.15727845
23034,40.27399826,-115.4840012,20.574,61.722,176280.3341,0.326031655,6.851248741,69.81578053
16235,43.67300034,-96.21600342,104.004,312.012,1258741.404,0.460533381,7.862822533,88.07040808
51113,32.50500107,-102.8710022,129.6,388.8,1445146.649,0.42430833,7.821949005,84.72306562
39387,36.5719986,-102.5960007,131.6088,394.8264,1644854.176,0.475572914,8.417255402,106.3371066
52809,31.8390007,-89.68199921,70.1784,210.5352,580142.14,0.314561516,6.260552883,43.72992113
16216,43.64099884,-99.10199738,119.7504,359.2512,1484131.256,0.471595854,8.087413788,90.35381045
41312,36.06999969,-100.5179977,130.1184,390.3552,1611568.325,0.471286118,8.214149475,105.3435379
13264,44.32500076,-104.2170029,129.1464,387.4392,1164594.865,0.343136728,7.02133131,67.36630857
12367,44.49300003,-106.2519989,118.4544,355.3632,865886.3002,0.27815336,6.197651386,53.44813432
32100,38.93600082,-99.86699677,89.0352,267.1056,1129902.516,0.482896298,8.363916397,108.1312533
3535,48.06200027,-96.72399902,129.924,389.772,1477625.062,0.432762384,7.456007481,82.4542505
47545,33.89300156,-102.8730011,126.8136,380.4408,1530237.724,0.459163874,8.187438011,102.4821268
27557,40.35499954,-96.92500305,116.3808,349.1424,1429102.007,0.467257768,7.981078148,104.4096898
51459,32.41199875,-89.2460022,44.2584,132.7752,371421.3292,0.319334447,6.328876972,48.87332248
14533,43.93700027,-104.1640015,125.1936,375.5808,1041732.874,0.316627681,6.619204998,61.70129644
49376,33.09999847,-104.4869995,131.9328,395.7984,1081631.146,0.311961532,6.448824883,67.45078901
16892,43.47900009,-95.91200256,108.6696,326.0088,1336373.437,0.467944562,7.98579073,89.65023203
43712,34.84500122,-107.5019989,132.2568,396.7704,1183330.264,0.340457261,6.922983646,66.82151077
45515,34.36999893,-106.0970001,132.3216,396.9648,1323734.827,0.380666703,7.614519119,75.4457876
20826,42.27999878,-93.09100342,104.328,312.984,1246862.494,0.454770535,7.714632511,86.98456134
39063,36.66999817,-102.6060028,127.98,383.94,1588427.915,0.472280532,8.377017975,105.653518
1283,48.73799896,-107.3690033,126.6192,379.8576,1490883.131,0.448041946,7.970033646,89.89391385
52032,31.79000092,-107.151001,73.224,219.672,615094.1645,0.319641232,6.638149738,68.5205444
3531,48.05799866,-97.3789978,113.7888,341.3664,1347993.859,0.450778335,7.614893913,86.1875918
1574,47.65200043,-116.2220001,100.9584,302.8752,618771.9341,0.233218387,5.275071144,43.85569237
3916,47.45299911,-107.439003,95.8392,287.5176,1174589.21,0.46635589,8.270198822,93.84426436
32280,36.5890007,-120.7070007,92.664,277.992,331193.1031,0.13600187,3.931099176,12.96007321
4888,47.2820015,-103.8320007,105.0408,315.1224,1244873.031,0.450963795,7.900780201,86.24504421
17787,42.56999969,-109.3919983,109.3824,328.1472,632371.3127,0.219988182,5.439949036,41.03731868
14220,44.1230011,-102.3470001,87.9336,263.8008,910190.8303,0.3938694,7.401214123,78.33427039
40086,36.5320015,-94.42500305,116.64,349.92,1300478.145,0.424258143,7.503377914,94.28555029
5982,45.1230011,-119.8239975,126.4896,379.4688,1044356.388,0.314172775,6.648614407,67.38867294
10898,44.82600021,-108.3379974,74.0664,222.1992,614653.2918,0.315779269,6.477502823,67.73381002
16267,43.60100174,-91.35700226,123.0552,369.1656,1264406.632,0.390986204,7.003708839,74.02081504
7305,44.64400101,-71.70800018,69.4656,208.3968,736286.3606,0.403321713,7.445282936,38.45281585
35277,37.79800034,-88.42700195,125.3232,375.9696,1268823.165,0.385251433,7.01025486,78.71263954
35555,37.9070015,-94.66999817,118.584,355.752,1401224.176,0.449630916,7.790215492,107.1849743
17535,43.26800156,-98.17700195,104.4576,313.3728,1266149.972,0.461232334,7.964915752,88.39390427
15826,43.20299911,-108.9219971,102.5784,307.7352,737988.598,0.273758978,6.207455635,52.59446022
26595,40.60599899,-92.44300079,101.088,303.264,1194839.926,0.449764073,7.718841553,86.05681553
32989,37.95500183,-110.1429977,2.49885,7.49655,20227.23876,0.308014423,6.590169907,66.09351042
41927,35.83800125,-101.4469986,128.628,385.884,1586443.021,0.469314098,8.270724297,105.0792872
38294,35.25099945,-117.4720001,132.0624,396.1872,1132040.305,0.326180011,6.337124348,31.11176202
6573,46.22299957,-109.276001,115.4088,346.2264,1015220.079,0.334730983,6.792666912,65.69383223
7325,43.86299896,-124.0660019,50.7708,152.3124,414701.0962,0.310810596,6.293327808,66.72124965
5401,47.27899933,-97.03700256,115.7976,347.3928,1399264.818,0.459806383,7.762611866,88.15772143
27224,40.45000076,-97.21600342,104.7816,314.3448,1345351.631,0.488568455,8.325165749,109.7158672
4613,46.95399857,-109.9329987,101.2824,303.8472,1045722.75,0.392877549,7.479459763,78.20268101
34014,38.38399887,-93.68199921,80.676,242.028,907257.6804,0.427918375,7.518113613,102.0843426
30210,39.54600143,-93.07099915,115.1496,345.4488,1334583.012,0.441019505,7.62753582,98.38943011
15735,41.22000122,-123.012001,9.963,29.889,55351.20251,0.211403206,5.066225052,45.39333153
33659,38.36500168,-102.0739975,123.7032,371.1096,1455969.968,0.447863966,8.107481003,90.02372713
45588,34.77000046,-96.45400238,129.7296,389.1888,1511710.767,0.443408757,7.662135601,98.96407466
58070,26.98399925,-97.96299744,86.4432,259.3296,988961.4779,0.435334593,7.417826176,87.33401387
49998,32.9679985,-88.54599762,28.4958,85.4874,225316.6898,0.300875723,6.052626133,61.54070345
18040,41.05500031,-120.0680008,104.9112,314.7336,899688.9885,0.326321125,6.857542038,70.07637015
48904,33.52799988,-99.83599854,121.6296,364.8888,1445547.707,0.452238768,7.799077988,90.97554362
10190,44.07099915,-74.46299744,67.4568,202.3704,727139.4753,0.410172582,7.373569489,60.70512558
48633,33.58000183,-101.1439972,130.0536,390.1608,1388165.522,0.4061566,7.590425014,81.08955219
36516,37.61999893,-95.91999817,120.528,361.584,1483337.101,0.468302578,7.994552612,104.9599128
6104,46.93999863,-99.92299652,52.7148,158.1444,628131.4387,0.453411579,7.800447464,92.79392286
8878,45.47700119,-108.7910004,102.384,307.152,822629.2078,0.305736065,6.409350395,59.55567591
36848,37.51699829,-94.81600189,116.64,349.92,1441526.866,0.470272809,8.135590553,105.4604373
21570,41.0340004,-78.48400116,116.0568,348.1704,1018358.177,0.333890915,6.617487431,45.24778432
41614,35.91199875,-101.9929962,124.092,372.276,1598019.735,0.490019083,8.597995758,110.182578
35697,35.51900101,-120.4560013,127.332,381.996,723302.1392,0.21615079,5.206261158,17.91588963
34083,37.8769989,-84.09300232,125.388,376.164,946095.6946,0.287113577,5.935436249,42.55750282
24484,41.10100174,-102.1900024,130.0536,390.1608,1462790.213,0.427990675,7.821027756,95.38387571
58082,26.85899925,-99.03500366,79.5096,238.5288,939287.8217,0.449524909,7.615383148,96.62351308
20261,41.28699875,-77.37000275,117.0288,351.0864,1126351.066,0.366231471,6.936498642,50.05596827
18979,40.9109993,-72.26399994,20.4606,61.3818,253891.617,0.47217679,8.114637375,7.436353946
36482,37.54000092,-100.6159973,130.7016,392.1048,1688348.777,0.491536647,8.484685898,110.5872552
52521,32.0320015,-100.1409988,129.4704,388.4112,1442589.428,0.423981488,7.537522793,85.01066041
37766,37.15800095,-100.3150024,128.0448,384.1344,1513997.825,0.44992274,7.898873329,100.6562206
4217,47.76699829,-97.04599762,111.3264,333.9792,1324179.927,0.452609301,7.662324905,86.83077375
45648,34.55099869,-88.51200104,49.248,147.744,416707.7704,0.321971655,6.303854942,66.40566327
38292,35.20600128,-117.7320023,129.1464,387.4392,1071088.191,0.315585881,6.364136219,30.15886853
53742,31.48999977,-94.02500153,37.5192,112.5576,349580.4625,0.354542434,6.667310238,54.45441704
21445,42.09999847,-97.98799896,74.4552,223.3656,939501.7298,0.480150282,8.21335125,107.8942321
18443,42.48099899,-108.1689987,122.6664,367.9992,1506071.332,0.4671911,8.921495438,100.4657983
23448,41.29700089,-104.1159973,124.0272,372.0816,1489827.733,0.457081616,8.549496651,98.29553328
36807,37.4469986,-100.4720001,130.1832,390.5496,1696469.149,0.495867521,8.543943405,111.6740554
50268,32.67599869,-85.85900116,99.468,298.404,764494.514,0.292459428,5.978775501,52.42336633
9913,43.8429985,-72.34999847,100.116,300.348,968988.0009,0.368289679,6.850179672,32.47779049
33357,38.46300125,-102.0830002,129.2112,387.6336,1520598.011,0.447804958,8.109999657,90.18841853
51493,32.09500122,-84.91100311,88.6464,265.9392,690235.2567,0.296285689,6.010210991,53.1176921
40996,36.1780014,-100.2539978,130.0536,390.1608,1726786.81,0.505232155,8.745770454,113.9509206
48642,33.6230011,-99.97100067,130.896,392.688,1546265.433,0.449502707,7.843688011,90.58307242
7044,44.01300049,-123.8180008,113.5296,340.5888,839129.2127,0.281251192,6.051134586,60.52629144
30454,39.25400162,-103.8610001,112.3632,337.0896,1121900.382,0.379931092,7.518162727,75.62919064
47259,33.89599991,-104.4499969,132.4512,397.3536,1276598.137,0.366752386,7.210175037,80.88708929
55015,30.6970005,-101.1969986,128.5632,385.6896,1615128.85,0.478040993,8.180132866,96.75420846
18295,41.91799927,-77.63200378,125.388,376.164,1526417.781,0.463225096,8.088603973,68.76794184
5639,47.18199921,-96.87400055,112.2984,336.8952,1337592.24,0.453236431,7.688393593,87.06883637
43109,35.0870018,-107.0049973,119.88,359.64,668597.1655,0.212222993,5.177885532,39.54761958
35390,35.99900055,-118.4020004,16.2081,48.6243,129583.3667,0.304222822,6.912941933,26.381855
10597,44.63800049,-111.4209976,21.1572,63.4716,141424.6711,0.254355788,5.863431454,48.6280816
6120,46.98300171,-97.35399628,94.7376,284.2128,1136625.825,0.456530482,7.735633373,87.78011522
27266,40.37200165,-91.15799713,128.1744,384.5232,1474387.37,0.437708467,7.575694084,83.92669834
25102,40.11700058,-112.0749969,131.8032,395.4096,632485.4061,0.182599336,4.705013752,33.1816016
10482,43.97600174,-74.4980011,66.096,198.288,678382.3118,0.390547603,7.167725086,62.30627589
45664,34.4090004,-86.40699768,91.044,273.132,726413.5457,0.303603828,6.188093662,54.49612094
29572,39.68899918,-91.20899963,78.9912,236.9736,764221.045,0.368141621,6.749923229,69.66945628
44261,33.77199936,-114.7470016,131.9328,395.7984,904571.5557,0.260894418,5.6165452,22.24566493
38542,36.45299911,-83.65799713,125.7768,377.3304,850109.8149,0.257187068,5.708128929,58.31520737
35238,37.99399948,-93.83399963,98.5608,295.6824,1094101.837,0.42240414,7.430007935,94.27599395
12886,42.97000122,-118.1999969,3.43035,10.29105,24068.16048,0.266980231,5.91065073,51.37068064
44666,34.97000122,-100.9789963,125.9712,377.9136,1455533.355,0.439668685,7.909000874,98.41468455
21691,41.20800018,-111.1699982,77.5008,232.5024,607014.0204,0.298034936,6.567492008,64.20819707
42972,35.15999985,-84.69400024,109.2528,327.7584,714477.7285,0.248846054,5.435732365,56.44151519
12011,43.38800049,-117.4219971,45.684,137.052,337313.7978,0.280960083,5.933682442,54.39973068
16186,43.47499847,-103.6460037,126.684,380.052,1276551.341,0.383434474,7.423405647,76.48213623
38986,35.73099899,-112.9550018,132.6456,397.9368,1212063.558,0.347701997,7.193080425,74.94378163
41719,35.79399872,-87.83699799,117.936,353.808,1087648.418,0.350926995,6.706272602,79.62218431
43363,34.23199844,-113.663002,36.9036,110.7108,190698.1342,0.196631163,4.937507153,42.38348598
56284,29.97900009,-98.78600311,127.4616,382.3848,1122217.34,0.335021168,6.648803711,72.21417944
20427,42.18799973,-103.9339981,132.516,397.548,1447497.633,0.415646553,7.79106617,92.73930531
40085,36.53300095,-94.56099701,124.9992,374.9976,1456823.308,0.443480253,7.789600372,106.2398251
56635,29.66699982,-99.26999664,125.5824,376.7472,1236918.58,0.374789119,7.140339851,80.81069535
45259,34.76800156,-101.0979996,132.192,396.576,1212581.574,0.349044204,6.879916191,76.8009485
9619,44.12599945,-73.49900055,85.6008,256.8024,782379.947,0.347787946,6.597526073,51.00297377
4850,46.85699844,-109.9089966,90.7848,272.3544,930115.8803,0.389850914,7.480269432,77.9352858
43714,34.86899948,-107.237999,128.8224,386.4672,791331.7562,0.23374474,5.422039032,44.27587522
46405,34.24100113,-103.6989975,131.3496,394.0488,1538544.935,0.445713788,8.16280365,100.0092182
35212,38.00400162,-97.4489975,102.06,306.18,1325609.662,0.49423641,8.373354912,111.6558187
10982,45.32899857,-95.28500366,75.5568,226.6704,927287.2924,0.466998398,7.937952995,95.97659807
19777,42.39899826,-103.663002,118.908,356.724,1339507.014,0.428655654,7.947988033,95.97025404
4124,46.9469986,-112.0449982,82.944,248.832,797770.1874,0.365988523,7.198513985,78.99198981
8824,44.38700104,-118.1009979,118.8432,356.5296,867915.057,0.277892947,5.996860027,53.83515501
30531,39.44499969,-92.93299866,85.4712,256.4136,958236.2058,0.426606447,7.423545361,95.48281361
44247,33.48699951,-116.5350037,103.4856,310.4568,880952.5802,0.323927075,6.709383011,31.07745089
10859,44.02000046,-115.7720032,57.3804,172.1412,333666.1576,0.221270353,5.509392738,41.62440941
24889,41.11000061,-93.14399719,114.8904,344.6712,1389364.451,0.46015811,7.877439976,88.76399107
8309,45.75799942,-107.7419968,121.5648,364.6944,959990.3644,0.300492525,6.309957027,58.73175961
53674,31.3239994,-102.6350021,131.0256,393.0768,1303101.575,0.378439754,7.01462698,75.56798602
19778,42.4070015,-103.5139999,116.316,348.948,1244569.164,0.407149792,7.701449394,90.85260965
45608,34.7519989,-93.80200195,127.9152,383.7456,1241378.418,0.369280756,6.98086834,88.60638142
36515,37.61999893,-96.05799866,109.3176,327.9528,1306836.322,0.454889327,7.821407795,102.335463
37628,34.97299957,-120.1240005,16.686,50.058,70004.24636,0.159641862,4.327890873,15.32538245
45642,34.59500122,-89.3030014,80.352,241.056,697820.978,0.330462337,6.40226841,75.13688007
53573,31.51199913,-91.23400116,106.4016,319.2048,971149.6489,0.347306281,6.594089508,53.58479565
52786,31.95599937,-92.60900116,31.9464,95.8392,274024.3299,0.326393753,6.349449158,50.36034856
8639,46.02999878,-100.9700012,103.6152,310.8456,1343128.98,0.493252039,8.467670441,101.5011288
46119,34.37799835,-103.052002,126.4896,379.4688,1527490.231,0.459513485,8.247185707,103.5158401
3937,47.6629982,-104.0479965,113.6592,340.9776,1222014.316,0.409115881,7.391541481,78.35523517
25103,40.13299942,-111.9329987,67.1328,201.3984,302129.4933,0.171250954,4.485507011,30.86663522
42310,35.77000046,-91.34600067,61.074,183.222,565504.5767,0.352333874,6.605199814,50.00240011
44050,35.08000183,-102.8560028,130.248,390.744,1706989.215,0.498694241,8.786878586,112.9305839
35667,36.86100006,-79.29499817,109.836,329.508,937628.6249,0.324833483,6.309390068,48.42060589
23785,41.20899963,-103.9580002,120.9168,362.7504,1386334.045,0.436270535,8.191904068,97.94913899
12895,43.16699982,-116.8809967,124.6104,373.8312,1089437.108,0.332676798,7.034235001,71.91763708
17144,42.92900085,-107.5019989,127.8504,383.5512,1580903.818,0.4705199,8.955925941,101.721707
11943,43.36800003,-73.78399658,83.3328,249.9984,753477.9707,0.34405607,6.625833988,55.10050827
26331,40.04199982,-81.95500183,119.88,359.64,1110298.918,0.352425903,6.614415169,52.55021134
30854,39.34400177,-92.79599762,86.9616,260.8848,971605.8273,0.425145149,7.437470913,95.31156484
1626,48.54399872,-107.3300018,100.2456,300.7368,929469.9988,0.352813095,6.806386471,70.14711052
26069,38.7120018,-119.6289978,92.8584,278.5752,770657.6346,0.315802038,7.062848091,30.35205942
48806,32.49000168,-112.4530029,129.5352,388.6056,886741.2525,0.260485619,5.993584633,50.18705488
3451,47.40800095,-110.3720016,79.3152,237.9456,878776.3884,0.42159611,8.398641586,85.03133768
10463,45.07899857,-84.3690033,59.1948,177.5844,667976.6475,0.42939043,7.518992901,88.44856645
29249,39.75999832,-90.48799896,113.5944,340.7832,1237936.426,0.414682835,7.322742939,79.57861397
1583,47.83200073,-114.7870026,88.128,264.384,770653.5047,0.332751393,6.920918465,71.97910319
7759,46.28900146,-101.9469986,112.8168,338.4504,1410369.233,0.475700587,8.209963799,92.15001747
49566,32.23099899,-112.1350021,131.6736,395.0208,880732.3511,0.254518807,5.750378609,55.05682012
39119,36.83200073,-94.96499634,105.4944,316.4832,1259108.537,0.454159498,7.839925766,102.3584177
2015,48.31399918,-107.7799988,106.92,320.76,1153515.184,0.410524428,7.501776695,82.68185709
21355,41.30400085,-111.1930008,95.7096,287.1288,749184.8001,0.297857195,6.417113304,64.44910748
45845,34.57099915,-101.0839996,119.2968,357.8904,1103443.259,0.35196206,7.019015789,70.0138253
47949,33.55099869,-85.60399628,93.7656,281.2968,728115.0129,0.295482039,6.091932297,53.28270511
229,48.43799973,-119.9000015,91.2384,273.7152,611072.4982,0.25485298,5.793748379,55.15093143
29659,38.70999908,-78.96499634,131.0256,393.0768,1075017.744,0.312200874,6.493242264,46.59593798
20914,41.09600067,-77.42700195,111.0672,333.2016,834160.1166,0.285784215,5.989507198,38.41665652
44917,34.47700119,-107.1760025,97.5888,292.7664,721116.7238,0.281177282,6.167871475,54.71068865
49957,33.17300034,-93.84999847,61.1064,183.3192,572989.196,0.356807828,6.675352573,55.15971881
54439,30.9470005,-102.2229996,130.896,392.688,1644820.067,0.478152752,8.675690651,103.4888456
47038,34.27700043,-96.4509964,129.276,387.828,1507044.105,0.443590969,7.647278309,106.6830323
4155,47.37900162,-107.0979996,111.132,333.396,1298309.173,0.444542855,7.955543518,90.07958529
48719,33.5379982,-89.9240036,59.1948,177.5844,534296.0775,0.34345755,6.547651291,53.10309787
21783,42.00699997,-97.69000244,92.34,277.02,1136797.034,0.468454808,8.066209793,105.8542638
20172,42.47999954,-93.37999725,113.9184,341.7552,1458044.052,0.487025172,8.18173027,94.56829546
6054,46.53300095,-107.8990021,91.1736,273.5208,962624.3774,0.401756018,7.561526775,80.8470212
5507,45.54800034,-118.3830032,105.8184,317.4552,912690.661,0.32819885,6.73443222,64.92052667
13215,43.59199905,-112.8470001,131.9328,395.7984,1043667.441,0.301012129,6.301380157,59.04688531
7919,43.73300171,-123.685997,124.3512,373.0536,898611.734,0.274977237,5.972733021,59.55473463
52684,31.62299919,-105.5930023,132.3216,396.9648,1274778.924,0.366588444,7.321717262,73.25502651
7594,44.69499969,-72.64399719,84.888,254.664,880907.3659,0.394874036,7.282509804,38.01314252
15942,43.69800186,-91.34899902,126.4248,379.2744,1352677.225,0.407133222,7.22783947,78.14343222
17250,43.31299973,-91.52999878,128.8872,386.6616,1463127.203,0.431963384,7.587057114,83.26957459
22252,40.84199905,-78.53700256,130.572,391.716,1376458.941,0.401132494,7.269666195,55.69542739
39121,36.82899857,-94.69100189,105.3648,316.0944,1216067.062,0.439173996,7.599009991,98.90123816
5359,47.0870018,-103.8050003,110.0952,330.2856,1393268.842,0.48154977,8.311258316,93.52350287
31272,38.29700089,-79.63999939,130.1832,390.5496,1183145.332,0.345826119,7.005638599,47.44224865
46713,34.28099823,-100.9309998,129.1464,387.4392,1414699.448,0.416827649,7.579350948,84.18521436
56145,30.05900002,-99.53500366,131.7384,395.2152,1642909.531,0.474543363,8.081400871,102.838603
43451,35.31700134,-102.0749969,130.8312,392.4936,1566674.691,0.455661297,8.322926521,102.8931125
33639,38.21099854,-104.8580017,131.6088,394.8264,857675.4967,0.247977749,5.842427731,47.59954587
24545,41.20999908,-93.28600311,111.3264,333.9792,1340449.144,0.458170176,7.833889008,88.72247419
26879,40.51599884,-99.23999786,99.144,297.432,1258445.18,0.482994854,8.343483925,109.4929901
21162,42.13600159,-91.31700134,105.6888,317.0664,1243901.027,0.447848886,7.670706272,92.45567717
3247,47.73199844,-107.6589966,84.4344,253.3032,910042.1702,0.410125464,7.509467125,82.7592709
