Plant Code,Plant Name,Prime Mover,Energy Source 1,Operating Year,Nameplate Capacity (MW)
60959.0,Chocksett Rd Energy Storage Project,BA,MWH,2017,2
60957.0,Sand Lake DPC Solar,PV,SUN,2017,1
60956.0,Westar Cities Solar,PV,SUN,2017,1
60955.0,Strawberry Point DPC Solar,PV,SUN,2017,1
60954.0,VEC Magee Hill Solar,PV,SUN,2017,1
60953.0,Owens Valley Solar Project 11,PV,SUN,2016,1
60951.0,West Dubuque Solar,PV,SUN,2017,3
60950.0,Mountain Lion Solar,PV,SUN,9999,1
60947.0,Jacumba Solar Farm,PV,SUN,2017,20
60946.0,Santa Paula Energy Storage,BA,MWH,9999,5
60945.0,"Spartan PV 1, LLC",PV,SUN,2017,10
60944.0,Vega Community Solar,PV,SUN,2017,5
60943.0,Spica Community Solar,PV,SUN,2017,2
60942.0,Morgan Community Solar,PV,SUN,2017,3
60941.0,Mapleton Community Solar,PV,SUN,2017,3
60940.0,Gemini Community Solar,PV,SUN,2017,3
60939.0,Centaurus Community Solar,PV,SUN,2017,2
60938.0,Aries Community Solar,PV,SUN,2017,4
60937.0,Antlia Community Solar,PV,SUN,2017,2
60935.0,GRE Marshan Solar,PV,SUN,2017,1
60933.0,Hopewell Cogeneration NJ,IC,NG,2015,4
60932.0,Creston Ridge Wind Farm,WT,WND,2015,6
60931.0,CCC Hastings Wind Turbine,WT,WND,2016,1
60930.0,Dublin Solar I,PV,SUN,2015,4
60929.0,"Red Oak Solar Farm, LLC",PV,SUN,2016,5
60924.0,Ozarks Natural Energy,PV,SUN,2016,1
60923.0,Clyde Solar Array,PV,SUN,2016,2
60922.0,Ruskin Solar,PV,SUN,2017,2
60921.0,Scarlet Solar,PV,SUN,2017,2
60920.0,Viper Solar,PV,SUN,2017,2
60919.0,Shakopee Met Council WTP,PV,SUN,2016,1
60918.0,Verwey-Hanford Dairy Digester #1,IC,OBG,2016,1
60917.0,Buckingham Solar LLC,PV,SUN,2017,19
60916.0,Sappony Solar LLC,PV,SUN,2017,20
60915.0,Correctional Solar LLC,PV,SUN,2017,20
60914.0,Westmont 300B,PV,SUN,2016,3
60913.0,Ohio Northern University Solar Site,PV,SUN,2016,2
60912.0,Cold River Road Solar,PV,SUN,2016,2
60911.0,Green Energy Machine,WT,WND,2016,1
60909.0,Hartford Landfill Solar EGF,PV,SUN,2014,1
60908.0,Northampton Landfill Solar PV,PV,SUN,2017,2
60906.0,Mt. Tom Solar Project,PV,SUN,2017,4
60905.0,"Oliver Wind III, LLC",WT,WND,2017,99
60902.0,Dermott Wind,WT,WND,2017,253
60901.0,Willow Springs Wind Farm,WT,WND,2017,250
60895.0,Whistling Winds DPC Solar,PV,SUN,2017,1
60894.0,Medford DPC Solar,PV,SUN,2017,2
60893.0,Mt. Hope DPC Solar,PV,SUN,2017,1
60892.0,Downsville DPC Solar,PV,SUN,2017,1
60891.0,Liberty Pole DPC Solar,PV,SUN,2017,1
60890.0,Warren DPC Solar,PV,SUN,2017,2
60889.0,Conrath DPC Solar,PV,SUN,2017,1
60888.0,Lafayette DPC Solar,PV,SUN,2017,1
60887.0,Sauk DPC Solar,PV,SUN,2017,1
60886.0,Pavant Solar III,PV,SUN,2016,20
60885.0,"Boulder Solar II, LLC",PV,SUN,2017,50
60883.0,"Deerfield Wind Energy, LLC",WT,WND,2017,147
60881.0,Bernhardt Furniture Solar Farm,PV,SUN,2015,1
60880.0,Stafford MS Ground Mount,PV,SUN,2016,2
60879.0,Nexamp Peak CSG,PV,SUN,2015,2
60878.0,Sutton Solar CSG,PV,SUN,2016,1
60877.0,GMP Solar - Williamstown,PV,SUN,2016,5
60876.0,Eastern Iowa Solar,PV,SUN,2016,1
60875.0,GMP Solar - Williston,PV,SUN,2016,4
60874.0,GMP Solar - Hartford,PV,SUN,2016,5
60872.0,Wildomar Solar,PV,SUN,9999,1
60869.0,"Solar Star California, XLIV, LLC",PV,SUN,2016,9
60867.0,Kearsarge Southwick LLC,PV,SUN,2015,3
60866.0,"Bashaw Solar CSG 1, LLC",PV,SUN,2017,2
60865.0,Equity Industrial Turbines,WT,WND,2012,4
60864.0,"Kokomo Solar 1, LLC",PV,SUN,2016,5
60863.0,Cooperative Solar One,PV,SUN,2017,8
60861.0,Dept of General Services -FTB,PV,SUN,2017,2
60860.0,VEC Alburgh Array,PV,SUN,2016,1
60858.0,126 Grove Solar LLC,PV,SUN,2012,2
60857.0,NES Rutgers Solar,PV,SUN,2012,1
60856.0,Astra Wind Farm,WT,WND,2017,163
60855.0,Iron Horse Solar I CSG,PV,SUN,2016,2
60854.0,Bird Machine Solar Farm,PV,SUN,2017,4
60853.0,SR Houston,PV,SUN,2016,3
60852.0,Depot Hill Solar,PV,SUN,2016,2
60851.0,Curtis Hill Solar,PV,SUN,2016,2
60849.0,Emmitsburg Solar Arrays,PV,SUN,2014,1
60848.0,Temple Solar Arrays,PV,SUN,2011,2
60847.0,Garrett County - DPU Treatment Plant,PV,SUN,2017,1
60844.0,Genentech Vacaville Meter #1,PV,SUN,2017,5
60843.0,River Terminal Development Solar,PV,SUN,2006,1
60842.0,Prudential 80 Livingston Roseland Solar,PV,SUN,2013,1
60841.0,Prudential 55 Livingston Roseland Solar,PV,SUN,2013,1
60840.0,"Goya Foods, Inc- Secaucus Solar",PV,SUN,2016,1
60839.0,"Goya Foods, Inc- Jersey City Solar",PV,SUN,2015,2
60838.0,Wabasha Holdco Solar CSG,PV,SUN,2017,3
60837.0,Forest Lake Solar CSG,PV,SUN,2017,5
60836.0,Big Lake Holdco Solar CSG,PV,SUN,2017,5
60835.0,Pine Island Solar CSG,PV,SUN,2017,3
60834.0,Hwy 14 Holdco Solar CSG,PV,SUN,2017,5
60833.0,Dodge Holdco Solar,PV,SUN,2017,5
60832.0,Farmington Holdco Solar,PV,SUN,2017,5
60831.0,Orbit Energy RI,IC,OBG,2017,3
60830.0,Webster Holdco Solar CSG,PV,SUN,2017,5
60829.0,"Eastway Solar, LLC",PV,SUN,9999,4
60828.0,"Osceola Solar, LLC",PV,SUN,9999,5
60824.0,Valley Sanitary District WTP Solar,PV,SUN,2016,1
60823.0,South Sioux City Solar,PV,SUN,2016,2
60822.0,Intel - Ocotillo Campus Solar,PV,SUN,2017,2
60821.0,Weber State University - Davis Campus PV,PV,SUN,2017,1
60820.0,Montgomery County Correctional Facility,PV,SUN,2017,1
60819.0,Jefferson-Lewis BOCES Solar,PV,SUN,2017,2
60817.0,Sullivan County - Adult Care Solar,PV,SUN,2017,2
60816.0,Town of Lexington Solar,PV,SUN,2017,1
60815.0,Hampshire College,PV,SUN,2017,2
60814.0,7-Mile Ridge Wind Project,WT,WND,9999,1
60811.0,AES ADA Energy Storage Array,BA,MWH,2013,2
60810.0,Sabert Solar,PV,SUN,2011,1
60809.0,"Summit Water Nexus Mt. Holly, LLC Solar",PV,SUN,2013,1
60808.0,US Foods Solar,PV,SUN,2012,6
60806.0,North Bergen Solar,PV,SUN,2016,1
60805.0,Beaver Run,PV,SUN,2015,7
60804.0,"Gemini Technologies Services, Inc. Solar",PV,SUN,2013,1
60803.0,Deutsche Bank- Piscataway Solar,PV,SUN,2011,1
60802.0,ACCC Mays Landing,PV,SUN,2013,1
60800.0,Catawba Solar LLC,PV,SUN,2016,2
60799.0,"Iron Horse Solar 4, LLC",PV,SUN,2017,4
60798.0,South Atlantic Services Solar Farm I,PV,SUN,2013,1
60797.0,Lake Forest Hospital,IC,NG,1996,3
60796.0,Red Wing Solar,PV,SUN,2016,4
60795.0,Eichtens Solar,PV,SUN,2016,3
60792.0,"CC Landfill Energy, LLC",GT,LFG,2012,12
60791.0,SunAnza,PV,SUN,2017,2
60790.0,"PVN Milliken, LLC",PV,SUN,2017,3
60788.0,Suwannee Solar Facility,PV,SUN,2017,8
60787.0,"Williamston Speight Solar, LLC",PV,SUN,2016,15
60785.0,Tungsten Mountain,BT,GEO,2017,37
60784.0,Jersey Holdings,PV,SUN,2017,5
60783.0,"Leggett Solar, LLC",PV,SUN,2016,5
60782.0,"Barnhill Road Solar, LLC",PV,SUN,2016,3
60781.0,Royal Wine Corp Solar Power Plant,PV,SUN,2011,1
60779.0,"McGoogan Farm, LLC",PV,SUN,2015,5
60778.0,"Hew Fulton Farm, LLC",PV,SUN,2015,5
60776.0,Community Foodbank of NJ,PV,SUN,2012,1
60775.0,Deerfield CSG Solar,PV,SUN,2017,6
60774.0,Phantom Solar,PV,SUN,2017,15
60772.0,Adams Ave MS and HS,PV,SUN,2011,2
60771.0,Timber Creek HS,PV,SUN,2013,1
60769.0,Lower Cape May HS,PV,SUN,2012,1
60768.0,Gila River Power Block 2,CT,NG,2003,619
60766.0,L'Oreal Monmouth,PV,SUN,2013,2
60765.0,L'Oreal Franklin,PV,SUN,2012,1
60764.0,Victory Solar LLC,PV,SUN,2016,12
60763.0,Holland Solar,PV,SUN,2015,3
60762.0,Pfizer Peapack Solar,PV,SUN,2016,6
60761.0,"Roper Farm, LLC",PV,SUN,2015,5
60760.0,Millikan BESS,BA,MWH,2016,2
60759.0,Freeze Solar,PV,SUN,2013,1
60757.0,Cedarville CSG,PV,SUN,2017,2
60756.0,Meadow Solar,PV,SUN,2016,3
60755.0,Spartan,PV,SUN,2017,8
60754.0,DDR Shoppers World,PV,SUN,2017,1
60753.0,Shirley Landfill,PV,SUN,2017,1
60752.0,Gloucester Community College Solar,PV,SUN,2014,2
60750.0,Osawatomie Power Plant South Sub,IC,DFO,2017,6
60748.0,Simcoe Solar,PV,SUN,2017,20
60747.0,Seabrook Village,PV,SUN,2016,3
60746.0,Silvi Gibraltar Rock,PV,SUN,2016,2
60745.0,SEPV Imperial Dixieland East,PV,SUN,2016,2
60744.0,SEPV Imperial Dixieland West,PV,SUN,2016,3
60742.0,Argonne National Laboratory CHP,GT,NG,2016,6
60741.0,Old Midville Solar,PV,SUN,2016,19
60740.0,Pittsgrove Solar,PV,SUN,2014,2
60739.0,DSM Solar,PV,SUN,2014,4
60738.0,Fall River Solar,PV,SUN,2013,2
60737.0,Church Hill,PV,SUN,2016,6
60736.0,Wilmington Solar,PV,SUN,2015,2
60735.0,Longview Solar,PV,SUN,2016,13
60734.0,Bordentown Solar,PV,SUN,2015,6
60733.0,Brickyard Solar,PV,SUN,2015,1
60732.0,Frankford Solar,PV,SUN,2012,8
60731.0,Holliston Solar,PV,SUN,2015,1
60730.0,Bridgewater Solar,PV,SUN,2015,2
60729.0,Raritan Solar,PV,SUN,2016,7
60728.0,Howell Solar,PV,SUN,2016,7
60727.0,East Orange Solar,PV,SUN,2015,4
60726.0,Xcel Adams 1 Community Solar Array,PV,SUN,2017,1
60725.0,Xcel Adams 2 Community Solar Array,PV,SUN,2017,1
60724.0,Arapahoe 3 Community Solar Array,PV,SUN,2017,1
60723.0,Conejos 1 Community Solar Array,PV,SUN,2017,1
60722.0,Logan 1 Community Solar Array,PV,SUN,2017,1
60721.0,Green Cow Power,IC,OBG,2015,3
60720.0,Weld 1 Community Solar Array,PV,SUN,2017,1
60717.0,Northfield Community Solar,PV,SUN,2016,5
60716.0,Orion Community Solar,PV,SUN,2017,3
60715.0,Paynesville Community Solar,PV,SUN,2016,5
60714.0,Rosemount Community Solar,PV,SUN,2016,5
60713.0,Sunrise Community Solar,PV,SUN,2016,5
60712.0,Ursa Community Solar,PV,SUN,2017,5
60711.0,Chisago Community Solar,PV,SUN,2016,4
60710.0,Stone Hill Solar,PV,SUN,2014,2
60709.0,IFF Hazlet Ground,PV,SUN,2014,3
60708.0,Havre de Grace II - E at Perryman,PV,SUN,2016,1
60707.0,Marshall Solar Farm (MO),PV,SUN,2016,2
60706.0,Waynesville Solar Farm (MO),PV,SUN,2016,2
60705.0,Rolla Solar Farm (MO),PV,SUN,2016,2
60704.0,Trenton Solar Farm (MO),PV,SUN,2015,2
60703.0,"Green City Recovery, LLC",IC,LFG,2016,1
60702.0,Rincon Solar I,PV,SUN,2016,18
60701.0,JED Solid Waste Mgmt Renewable Energy,IC,LFG,2017,6
60700.0,Wind Colebrook South,WT,WND,2015,5
60696.0,Four Peaks Camino Real,IC,LFG,2008,2
60695.0,"BentonSun CSG, LLC",PV,SUN,2016,5
60694.0,"WakeSun CSG, LLC",PV,SUN,2017,3
60690.0,"Blue Summit Storage, LLC",BA,MWH,2017,30
60689.0,Western Plains Wind Farm,WT,WND,2017,280
60688.0,"Cimarron Bend Wind Project II, LLC",WT,WND,2017,200
60687.0,"Cimarron Bend Wind Project I, LLC",WT,WND,2016,200
60686.0,Pierre Solar,PV,SUN,2016,1
60685.0,Canyon Del Oro High School Solar,PV,SUN,2016,1
60684.0,Amphitheater High School Solar,PV,SUN,2016,1
60682.0,Pearl Solar,PV,SUN,2017,50
60680.0,ANAD Solar Array,PV,SUN,2017,7
60679.0,Fort Rucker Solar Array,PV,SUN,2017,10
60677.0,Tannery Road Landfill,PV,SUN,2016,2
60675.0,Turner Energy Storage Project,BA,MWH,2014,1
60673.0,"Nixa Solar, LLC",PV,SUN,2017,7
60672.0,Osborn Wind Energy,WT,WND,2016,200
60669.0,Sod Run WTP A,PV,SUN,2015,2
60668.0,City of Havre De Grace C,PV,SUN,2015,2
60667.0,Baltimore City G,PV,SUN,2015,2
60666.0,Baltimore City F,PV,SUN,2015,2
60665.0,Baltimore City D,PV,SUN,2015,2
60664.0,Baltimore City B,PV,SUN,2015,2
60663.0,Archdiocese of Baltimore L,PV,SUN,2015,2
60662.0,Archdiocese of Baltimore J,PV,SUN,2015,2
60661.0,Mira Loma Energy Storage Facility,BA,MWH,2016,20
60660.0,Willey Battery Utility,BA,MWH,2016,6
60659.0,Ridgeland Solar Project,PV,SUN,2017,10
60658.0,Moffett Solar Project,PV,SUN,2017,71
60657.0,"Salt Fork Wind Project, LLC",WT,WND,2016,174
60656.0,McHenry Battery Storage,BA,MWH,2016,19
60655.0,Rock Creek Wind Project,WT,WND,2017,300
60653.0,Belchertown,PV,SUN,2015,1
60652.0,Dickinson Solar Array,PV,SUN,2016,2
60651.0,"North Nash Farm, LLC",PV,SUN,2015,5
60650.0,Mission Rock Energy Center,BA,MWH,9999,25
60647.0,Shakopee Energy Park,IC,NG,2017,45
60646.0,Energy Nuevo Storage Farm,FW,MWH,9999,20
60645.0,"Javelina Wind Energy II, LLC",WT,WND,2016,200
60644.0,"West Brookfield Solar, LLC",PV,SUN,2016,1
60640.0,"NRG Solar Mule, LLC",PV,SUN,2017,1
60639.0,Kingman Wind,WT,WND,2016,214
60638.0,Sunflower Solar,PV,SUN,2017,16
60637.0,Cork Oak Solar,PV,SUN,2017,20
60636.0,"Bunn Level Farm, LLC",PV,SUN,2016,5
60635.0,"Creech Solar 2, LLC",PV,SUN,2016,6
60634.0,"Auten Road Farm, LLC",PV,SUN,2017,5
60633.0,"Gainey Solar, LLC",PV,SUN,2016,2
60632.0,Blue Lake Solar,PV,SUN,2016,3
60631.0,Empire Solar,PV,SUN,2016,7
60629.0,"Perkins Solar, LLC",PV,SUN,2016,2
60625.0,NRG Renew Canal 1 CSG LLC,PV,SUN,2017,1
60622.0,DG AMP Solar Bowling Green,PV,SUN,2017,20
60621.0,Worcester Landfill,PV,SUN,2017,6
60620.0,"Ninnescah Wind Energy, LLC",WT,WND,2016,208
60618.0,AEP Bluffton NaS,BA,MWH,2008,2
60617.0,AEP Churubusco NaS,BA,MWH,2009,2
60616.0,BC Solar,PV,SUN,2016,8
60615.0,Southern Sky Renew Energy Berkley LLC,PV,SUN,2014,3
60614.0,WYM 1250 Palmer LLC,PV,SUN,2013,1
60613.0,Brookfield Solar 2013 LLC,PV,SUN,2013,2
60612.0,Morin Solar 2013 LLC,PV,SUN,2013,4
60611.0,Summit Farms Solar,PV,SUN,2016,60
60609.0,CMEEC - Norwich Stott St Solar,PV,SUN,2016,3
60608.0,CMEEC - Navy NE Trident,PV,SUN,2017,1
60607.0,CMEEC - Polaris Park Solar,PV,SUN,2017,3
60606.0,CMEEC - Hollyhock Solar,PV,SUN,9999,6
60605.0,CMEEC - Rogers Rd Solar,PV,SUN,2017,1
60604.0,Wye Mills VNEM,PV,SUN,2016,10
60603.0,Jacobson 5 MW Solar,PV,SUN,2017,4
60602.0,Wayne Solar I LLC,PV,SUN,2014,5
60600.0,Old Pageland Monroe Road Solar Farm,PV,SUN,2015,5
60599.0,Duplin Solar I LLC (160 Houston Lane),PV,SUN,2014,5
60598.0,Wayne Solar II LLC,PV,SUN,2014,5
60597.0,Wayne Solar III LLC,PV,SUN,2014,5
60593.0,UI RCP Woodbridge FC,FC,NG,2016,2
60592.0,Rush Springs Wind,WT,WND,2016,249
60591.0,"Solar Star California, XLI, LLC",PV,SUN,2016,54
60590.0,"Golden Fields Solar I, LLC",PV,SUN,2016,54
60587.0,Kelly Creek Wind Project,WT,WND,2016,184
60586.0,Pleasant Valley Solar,PV,SUN,2016,2
60585.0,Mount Vernon Solar,PV,SUN,2015,1
60584.0,Oceana Solar,PV,SUN,2017,17
60583.0,LaFayette Solar Farm,PV,SUN,2017,79
60582.0,CoTAL Solar Farm,PV,SUN,2017,20
60581.0,Upton County Solar,PV,SUN,2017,150
60580.0,Soluga Farms III,PV,SUN,2015,5
60579.0,Meriwether Farm,PV,SUN,2016,5
60578.0,Kojak Farm,PV,SUN,2016,5
60577.0,Hector Farm,PV,SUN,2017,5
60576.0,Wadesboro Farm 3,PV,SUN,2016,5
60575.0,Wadesboro Farm 2,PV,SUN,2016,5
60574.0,"Great Western Wind Energy, LLC",WT,WND,2016,225
60573.0,HQC Rock River Solar Power Gen Station,PV,SUN,2016,2
60571.0,North City Cogeneration Facility,IC,LFG,2013,1
60570.0,Escondido Energy Storage,BA,MWH,2017,30
60569.0,El Cajon Energy Storage,BA,MWH,2017,7
60568.0,Canyon Crest Academy,BA,MWH,2014,1
60567.0,Ortega Highway Energy Storage,BA,MWH,2015,2
60566.0,Pala Energy Storage Yard,BA,MWH,2012,1
60565.0,Borrego Springs Energy Storage,BA,MWH,2012,1
60563.0,Flywheel Energy Storage System Microgrid,FW,MWH,2015,2
60562.0,GMP Solar - Panton,PV,SUN,2016,4
60561.0,Cedartown Battery Energy Storage Project,BA,MWH,2015,1
60559.0,Marquette Energy Center,IC,NG,2017,51
60558.0,Solar Blythe 2,PV,SUN,2017,20
60557.0,Peanut Solar,PV,SUN,9999,5
60556.0,Selmer II,PV,SUN,2016,8
60555.0,Selmer I,PV,SUN,2016,16
60554.0,Hazlehurst II,PV,SUN,2016,52
60553.0,Southerland Farm Solar,PV,SUN,2016,5
60552.0,Hattiesburg Solar Farm,PV,SUN,2017,50
60549.0,"ZV Solar 3, LLC",PV,SUN,2016,5
60548.0,"NorWest Energy 2, LLC",PV,SUN,2016,9
60547.0,GMP Solar - Richmond,PV,SUN,2016,1
60546.0,KIUC Kapaia PV and BA Storage Project,PV,SUN,2017,28
60545.0,"Grant Plains Wind, LLC",WT,WND,2016,147
60544.0,Tri-County Solar Facility,PV,SUN,2016,1
60542.0,158th Fighter Wing Solar Farm,PV,SUN,2011,1
60541.0,Wind GEM,WT,WND,2015,1
60540.0,Innovative Solar 31,PV,SUN,2017,35
60539.0,Innovative Solar 42,PV,SUN,2017,71
60538.0,"Langdon Solar Farm, LLC",PV,SUN,2015,5
60537.0,Limerick Road Solar Farm,PV,SUN,2013,2
60536.0,UA Central Utility Plant,GT,NG,2016,5
60535.0,"Saluda Solar, LLC",PV,SUN,2016,6
60534.0,West Waconia Solar,PV,SUN,2016,8
60533.0,West Faribault Solar,PV,SUN,2016,5
60532.0,Waseca Solar,PV,SUN,2016,10
60531.0,Pine Island Solar,PV,SUN,2016,4
60530.0,Paynesville Solar,PV,SUN,2016,10
60529.0,Montrose Solar,PV,SUN,2016,3
60528.0,Lawrence Creek Solar,PV,SUN,2016,3
60527.0,Lake Pulaski Solar,PV,SUN,2016,7
60526.0,Lake Emily Solar,PV,SUN,2016,4
60525.0,Hastings Solar,PV,SUN,2016,4
60524.0,Eastwood Solar,PV,SUN,2016,5
60523.0,Dodge Center Solar,PV,SUN,2016,6
60522.0,Chisago Solar,PV,SUN,2016,6
60521.0,Atwater Solar,PV,SUN,2016,4
60520.0,Annandale Solar,PV,SUN,2016,6
60519.0,Albany Solar,PV,SUN,2016,10
60518.0,Stafford Hill Solar,BA,MWH,2015,4
60516.0,Granger,PV,SUN,2016,3
60514.0,Seminole,PV,SUN,2014,1
60511.0,Clear Spring Ranch PV Project,PV,SUN,2016,10
60509.0,Valley Center,PV,SUN,2016,3
60506.0,ETT Presidio NaS Battery,BA,MWH,2010,4
60502.0,"Tyler Bluff Wind Project, LLC",WT,WND,2016,125
60501.0,Hartz Way,PV,SUN,2010,1
60500.0,Westside Avenue,PV,SUN,2011,1
60499.0,Jefferson Avenue,PV,SUN,2009,1
60498.0,Shirley Water,PV,SUN,2016,2
60497.0,SR Skylark B,PV,SUN,2016,2
60496.0,MEBA,PV,SUN,2014,1
60495.0,Little Bay,PV,SUN,2014,1
60494.0,Hampden,PV,SUN,2015,3
60493.0,Rising Paper,PV,SUN,2016,2
60492.0,Rail Trail,PV,SUN,2016,2
60490.0,Redwood 4 Solar Farm,PV,SUN,2017,20
60489.0,Hamilton Solar-Crosswicks,PV,SUN,2011,7
60487.0,"River Road Solar, LLC",PV,SUN,2016,5
60486.0,Greenfield Wind - MT,WT,WND,2016,25
60485.0,"Longboat Solar, LLC",PV,SUN,2016,20
60484.0,"Williamston West Farm, LLC",PV,SUN,2016,4
60481.0,"Bayshore Solar A, LLC",PV,SUN,2017,20
60480.0,"Germantown Solar, LLC",PV,SUN,2015,2
60478.0,Bethlehem - West,PV,SUN,2016,1
60477.0,Bethlehem - East,PV,SUN,2016,1
60476.0,Westport MA 2,PV,SUN,2016,1
60475.0,"Bayshore Solar C, LLC",PV,SUN,2017,20
60474.0,"Bayshore Solar B, LLC",PV,SUN,2017,20
60473.0,Westport MA 1,PV,SUN,2016,1
60472.0,CPS 1,PV,SUN,2016,1
60470.0,Paulding Wind Farm III,WT,WND,2016,100
60469.0,Solar Glynn,PV,SUN,2016,18
60467.0,Red Rock,PV,SUN,2017,40
60465.0,Chesapeake College,PV,SUN,2016,1
60462.0,Onondaga County- Clearwater,PV,SUN,2017,2
60461.0,The Clorox Company,PV,SUN,2016,1
60460.0,Chamon Power LLC,GT,NG,2017,100
60459.0,Port Comfort Power LLC,GT,NG,2017,100
60458.0,Hardwick-Athol & Eagle Hill,PV,SUN,2015,2
60457.0,Athens Energy,OT,WDS,2016,8
60456.0,Oneida - West,PV,SUN,2015,1
60455.0,Oneida - South,PV,SUN,2015,1
60454.0,Houghton,PV,SUN,2015,2
60453.0,"Cummins, Inc",PV,SUN,2015,2
60452.0,Calverton,PV,SUN,2015,3
60451.0,Brookside,PV,SUN,2015,1
60450.0,Corcoran,PV,SUN,2014,1
60449.0,Pavant Solar II LLC,PV,SUN,2016,50
60448.0,Valdosta,PV,SUN,2013,1
60447.0,Presbyterian Senior Living Service,PV,SUN,2013,1
60446.0,E&B Resources,PV,SUN,2013,1
60445.0,ID Solar,PV,SUN,2016,40
60444.0,Glacier Battery Storage,BA,MWH,2016,2
60443.0,Wareham MA 1,PV,SUN,2016,2
60442.0,Carver MA 1,PV,SUN,2016,2
60441.0,Salem Smart Power Center,BA,MWH,2013,5
60438.0,Whitakers Farm (Fisher Rd),PV,SUN,2016,3
60437.0,Bernards Solar,PV,SUN,2016,3
60436.0,East Pecos Solar,PV,SUN,2017,118
60435.0,Crane Solar Facility,PV,SUN,2017,17
60432.0,Three Peaks Power,PV,SUN,2016,80
60431.0,Tompkins Cortland Community College,PV,SUN,2015,2
60428.0,CA Dept of Public Health at Richmond,PV,SUN,2017,2
60427.0,CoServ Solar Station,PV,SUN,2015,2
60426.0,RCWD PV Project,PV,SUN,2016,5
60425.0,Skidmore College,PV,SUN,2014,2
60424.0,West Bridgewater AB CSG,PV,SUN,2017,1
60423.0,Fairhaven C,PV,SUN,2017,1
60422.0,Morgan's Corner,PV,SUN,2015,20
60421.0,Veyo Heat Recovery Project,ST,WH,2016,9
60419.0,Don A Campbell 2 Geothermal,BT,GEO,2015,25
60417.0,Modlin Solar Farm,PV,SUN,2016,4
60416.0,"Maxton Solar, LLC",PV,SUN,2016,4
60415.0,"Hardison Farm Solar, LLC",PV,SUN,2016,5
60414.0,Bethel Wind Farm LLC,WT,WND,2017,276
60413.0,Bonnybrooke PV,PV,SUN,2016,50
60412.0,Munro Valley Solar,PV,SUN,2016,4
60411.0,"Coventry Photovoltaic, LLC",PV,SUN,2014,2
60410.0,"Sullivan Solar, LLC",PV,SUN,2016,5
60409.0,"South Winston Farm, LLC",PV,SUN,2016,5
60408.0,"Nash 97 Solar, LLC",PV,SUN,2016,5
60406.0,"Roswell Solar, LLC",PV,SUN,2016,70
60405.0,"Chaves Solar, LLC",PV,SUN,2016,70
60404.0,Pisgah Mountain Wind,WT,WND,2016,9
60403.0,"Currin Solar, LLC",PV,SUN,2015,5
60402.0,"CB Bladen Solar, LLC",PV,SUN,2016,5
60401.0,"Bizzell Church Solar 1, LLC",PV,SUN,2015,5
60400.0,"Exum Farm Solar, LLC",PV,SUN,2016,4
60399.0,"Lincoln Solar, LLC (NC)",PV,SUN,2016,4
60398.0,Innovative Solar 65,PV,SUN,2016,4
60397.0,"Kennedy Solar, LLC",PV,SUN,2017,4
60396.0,"St. Pauls Solar 1, LLC",PV,SUN,2017,4
60395.0,MC1 Solar,PV,SUN,2016,5
60392.0,Pfizer Groton Fuel Cell,FC,NG,2016,4
60391.0,SJA Solar LLC-Solterra Monastery,PV,SUN,2016,20
60390.0,Beech Ridge Energy Storage,BA,MWH,2015,31
60389.0,RE Barren Ridge 1,PV,SUN,2016,60
60388.0,Granger Energy of Morgantown,IC,LFG,2016,1
60387.0,Invenergy Nelson Expansion LLC,GT,NG,9999,380
60386.0,RE Garland A,PV,SUN,2016,20
60385.0,Santa Rita Jail Fuel Cell,FC,NG,2016,1
60384.0,Hertford Solar Farm,PV,SUN,2016,5
60383.0,Monroe Solar Facility,PV,SUN,2017,60
60381.0,Sulphur Springs,PV,SUN,2016,20
60380.0,"Shoe Creek Solar, LLC",PV,SUN,2017,65
60379.0,Duroc Holdings,PV,SUN,9999,5
60378.0,NHA at Mansfield NJ,PV,SUN,2016,5
60375.0,ILR Landfill,PV,SUN,2016,7
60373.0,SunCoke Energy South Shore Facility,ST,BIT,9999,90
60372.0,Lamesa Solar,PV,SUN,2017,200
60371.0,Legoland Solar,PV,SUN,2016,1
60370.0,"Flint Hill Solar, LLC",PV,SUN,2016,5
60369.0,Battleboro Farm,PV,SUN,2016,5
60367.0,"Snow Camp Solar, LLC",PV,SUN,2016,5
60366.0,Old Settler Wind,WT,WND,2017,151
60365.0,Vulcraft Solar,PV,SUN,2013,1
60363.0,"White Farm Solar, LLC",PV,SUN,2016,5
60362.0,Magic Valley Wind Farm III LLC,WT,WND,9999,200
60361.0,Wortham Solar Farm,PV,SUN,2016,5
60355.0,Brady Wind Energy Center,WT,WND,2016,150
60354.0,Brady II Wind Energy Center,WT,WND,2016,150
60353.0,Cecil County CCVT HS,PV,SUN,2015,2
60352.0,"Boulder Solar Power, LLC",PV,SUN,2016,100
60351.0,Bison Solar LLC,PV,SUN,2016,30
60350.0,"NRG Solar Las Vegas MB 2, LLC",PV,SUN,2016,1
60349.0,"Hill AFB LFG Facility, Bldg #737",IC,LFG,2005,1
60348.0,O'Shea Solar Farm,PV,SUN,2017,2
60347.0,Turrill Solar Farm,PV,SUN,2017,19
60346.0,Demille Solar Farm,PV,SUN,2017,28
60344.0,Sudbury Solar,PV,SUN,2016,2
60342.0,Ida Grove Wind,WT,WND,2016,493
60341.0,Wal-Mart Truth or Consequences PV,PV,SUN,2015,1
